Id,Predicted
297,2782.025341365531
298,1147.0244112485138
299,595.7331617427386
300,909.1891992319311
301,35.84689665786984
302,2554.809777654689
303,1960.4662710692066
304,813.6762255344566
305,1493.6281331040868
306,305.1098162957069
307,579.3530875036397
308,485.6747883100378
309,420.63047916193614
310,141.0319112825179
311,1085.3593874841642
312,1441.183541399221
313,665.5080765851005
314,882.8827781761291
315,282.61988606607287
316,2215.343314251766
317,2467.1489618586065
318,732.0109288801636
319,525.0342845948253
320,371.52927206345396
321,2031.8444822377523
322,2309.407283265557
323,796.0226127441356
324,1313.371234647691
325,386.1631779442468
326,314.76022620401073
327,274.63430230034993
328,168.92897915988246
329,321.155725466634
330,1045.3487456346804
331,503.1152949374527
332,1496.4708483629074
333,308.4623153644542
334,656.0403950977409
335,724.3976808356028
336,1324.4893355554057
337,1183.581006944603
338,1108.7091593380114
339,613.0008156601425
340,753.1546985845604
341,1222.6908848928251
342,1366.3279254995853
343,710.9437389836132
344,420.21542094501956
345,1537.8146832437255
346,1246.2206867164418
347,562.6944108483751
348,450.45421520949276
349,1966.0254321854536
350,2252.671525100808
351,1736.1163555476344
352,2061.0274136944417
353,2308.4215386276396
354,63.13477647065839
355,519.3120449209704
356,326.8960079291272
357,646.1284701976845
358,1213.1895977133995
359,2561.2126034361145
360,2093.8942189136487
361,344.20923869065456
362,48.27007354458868
363,1669.553832615169
364,2506.191732489755
365,199.82242116439286
366,887.3432255897376
367,208.40585404445815
368,300.5661324900063
369,375.32519233326184
370,1312.4012343791817
371,478.1506038896113
372,1127.1424044902224
373,886.1946738725076
374,1082.229180903934
375,1562.3139889279619
376,1085.2032067774219
377,1827.1994964973037
378,1806.9845046374915
379,1288.9934057240168
380,872.0825648985307
381,680.4851210717248
382,516.8287917676414
383,1187.7024038032423
384,1079.8666584351977
385,187.88294228055935
386,1045.500836919799
387,1212.0202143528795
388,378.60929729735903
389,337.20172004306266
390,1033.5260035432104
391,770.62896389897
392,735.7723832816777
393,369.39139134527755
394,352.9433382286738
395,957.2094859538323
396,1103.0367174305668
397,215.41819793137256
398,922.4109713137632
399,1065.595138877801
400,1171.240795054544
401,2502.3359087061035
402,842.5449542902741
403,606.5410126281652
404,412.01213574359673
405,633.129528611642
406,46.69047011971501
407,435.332057170156
408,1372.4099241844617
409,956.2855222160377
410,348.63447907514825
411,498.52783272351
412,397.3638131486057
413,762.5758978619767
414,960.7549115148983
415,782.5867364068982
416,892.8202506663926
417,2381.1646310156716
418,2296.803430857765
419,2090.1179392560603
420,1222.533844112301
421,783.7461323668525
422,2065.27988418035
423,1358.3173414191544
424,2331.651989470127
425,599.3104370858229
426,285.02806879323305
427,536.8472780968532
428,1258.3135539284317
429,430.58216405234435
430,1217.7852848511513
431,2267.3932168902684
432,710.0316894336478
433,966.7393650824404
434,1893.2208006463484
435,2379.4831371539494
436,1863.34779362308
437,986.146540834576
438,136.88316185711082
439,1226.9050493008822
440,338.864279616486
441,362.2292092032336
442,580.9001635393125
443,823.0218709123105
444,400.0799920015996
445,331.1223338888514
446,660.7851390580754
447,1179.669445226077
448,2175.9531244951027
449,104.80935072788114
450,785.4279088496919
451,615.1178748825301
452,1133.0600160626973
453,1271.9135190727395
454,1300.8416506247022
455,1225.0493867595706
456,222.8542124349459
457,713.1016757798287
458,1004.411270346963
459,1583.768291133523
460,1408.1427484456256
461,1858.7119195830214
462,122.98373876248843
463,865.4854129331123
464,389.3237727136631
465,1429.1399511594377
466,163.23296235748464
467,1155.9351192865454
468,2714.992633507502
469,2573.140105007887
470,1075.7072092349292
471,210.76052761368766
472,969.2620904585095
473,1251.0143884064644
474,483.5131849288083
475,1954.5173317215686
476,166.20770138594662
477,2192.593213525938
478,152.97058540778355
479,845.7954835537962
480,2582.4803968278247
481,1324.9256582918154
482,356.72117963473937
483,1535.3947375186617
484,2422.437202488436
485,2474.523186393694
486,2014.654809142251
487,236.7530358833863
488,557.2369334493183
489,245.3935614477283
490,1446.3322578163013
491,1421.5797550612488
492,858.6617494683223
493,1452.5295177723583
494,2042.2059151809349
495,3651.2651232141443
496,2657.073578205918
497,2043.0550653372022
498,1735.2593466107594
499,270.8966592632696
500,586.2866193253944
501,263.0532265531065
502,241.03319273494262
503,218.80585001320233
504,3022.0914943131684
505,2945.865237922468
506,2088.691456390819
507,731.7000751674145
508,980.114789195633
509,141.56623891309678
510,582.8979327463771
511,2133.215413407657
512,440.4463644985618
513,886.9949267047698
514,1983.9662295512996
515,2197.9074138825777
516,2070.116904911411
517,1075.129759610439
518,1501.411669063485
519,503.7955934702089
520,159.66527487215245
521,2988.1668293453763
522,3276.8719840726158
523,2410.5818799617655
524,1324.9611315053737
525,68.00735254367721
526,2555.9117746901984
527,2589.2825261064118
528,1872.473497809782
529,1784.3186374636118
530,1374.2350599515353
531,2531.494420298018
532,1582.6762145176758
533,990.957617660816
534,553.3904588985972
535,381.064299036265
536,1326.6940114434829
537,342.81190177705327
538,584.8598122627336
539,1453.8947692319414
540,1876.7770245823024
541,267.686383665662
542,654.0489278333846
543,660.6133513637157
544,1400.9967880048832
545,154.434452114805
546,2075.351777410278
547,1054.522640819058
548,728.0453282591682
549,764.0320673898445
550,990.9313800662486
551,577.8866670896639
552,151.08275877809487
553,1657.2498302911363
554,1735.8862289908288
555,898.2944951406527
556,603.7549171642414
557,1246.2624121749
558,2016.7815945213304
559,1097.6889359012416
560,175.64168070250295
561,700.5269445210513
562,1833.9247530910313
563,2480.722676963308
564,2184.000915750724
565,1421.8779835133535
566,897.3572309844056
567,749.6372456061665
568,1039.3738499692977
569,703.1386776447446
570,397.81905434506274
571,1680.5862072503153
572,348.7764326900543
573,845.4135082904696
574,210.58252539087852
575,179.53551180755298
576,534.0346430710277
577,299.34762400927787
578,2250.2019909332585
579,2948.0320554566565
580,1597.7937914511997
581,1014.6546210410713
582,2204.66142525332
583,406.63620104461927
584,1177.3228104475
585,857.962703152066
586,820.5473782786707
587,394.153523389047
588,1121.734817147083
589,859.0023282855524
590,2160.0539345118214
591,3443.6004413985083
592,2900.633034356466
593,2382.7482032308826
594,3024.48805585342
595,898.0423152613689
596,718.1538832311637
597,337.013352851189
598,1733.4589698057466
599,1809.0726906346245
600,234.44615586526473
601,1197.0772740303778
602,3293.200419045279
603,1391.0
604,2029.334127244698
605,1294.2043888041796
606,94.5568612000208
607,525.2237618387044
608,971.1127637921355
609,1649.5605475398593
610,257.1575392633862
611,391.15470085376705
612,169.9941175452845
613,845.3691501350164
614,1388.1588525813606
615,1005.7882480920126
616,251.09759058979438
617,1205.37338613394
618,3597.086876904699
619,3418.320347773157
620,1057.421864725711
621,490.2448367907611
622,615.4348056455696
623,532.6058580226095
624,392.04591567825315
625,638.2264488408483
626,565.1990799709426
627,669.0239158654944
628,2043.3036974468578
629,104.546640309481
630,1143.4203076734295
631,253.71243564319033
632,2014.883867621159
633,1674.8970117592305
634,573.9764803543783
635,694.8740893140282
636,477.6986497782886
637,196.57314160383152
638,904.7237147328459
639,1729.4869181349711
640,19.209372712298546
641,322.74448097527556
642,338.7890198929121
643,721.1996949527918
644,744.8556907213638
645,1853.0464106438349
646,1762.1773463530849
647,105.94810050208545
648,1260.0670617074315
649,966.9301939643833
650,599.7416110292831
651,815.5893574587643
652,622.5022088314225
653,2096.5698175829966
654,410.41686125206894
655,1893.5186822421372
656,248.20354550247666
657,2242.2354916466734
658,1353.1311835886422
659,744.2929530769454
660,585.931736638322
661,866.4132962968655
662,590.8536197739674
663,140.089257261219
664,2858.36071901361
665,2257.8806434353432
666,498.290076160463
667,994.1438527698092
668,1729.1321522659857
669,1584.5535648882305
670,654.4524428864179
671,759.0059288305988
672,220.02045359466015
673,295.3269374777723
674,820.4224521549859
675,306.5566831762113
676,1503.1014603146389
677,462.07358721311914
678,515.2184002925361
679,754.8258077199004
680,259.6767220988435
681,1697.0011785499737
682,2047.2198221002063
683,2172.5363057956015
684,1187.1920653373656
685,2094.095508805651
686,878.8185250664667
687,822.4433111163346
688,476.40319058545356
689,850.0711734907849
690,941.8927752138244
691,920.0282604355151
692,624.3308417818232
693,159.11316727411344
694,451.10087563648113
695,1310.206090659023
696,3027.7954025990593
697,1843.0892544855228
698,750.5211522668765
699,1961.479543609874
700,2815.9559655648027
701,155.66630977832037
702,1803.0388237639254
703,1163.8805780663238
704,112.61438629233834
705,323.878063474512
706,2438.3096604000075
707,1116.6897510051751
708,1340.7221934465022
709,1997.4926783345165
710,2867.0027903718546
711,1657.1795316138805
712,1436.1204684844513
713,2434.0994227845335
714,1119.0982977379601
715,1725.9747970349972
716,783.9655604680604
717,470.3062831815029
718,1118.5173221725267
719,676.6284061432833
720,1267.5350093784393
721,1760.2329391305004
722,776.4083976877117
723,697.6653925772727
724,947.1921663527418
725,260.5993092853471
726,656.494478270762
727,636.5854223904283
728,1468.1961721786363
729,383.9192623456135
730,606.5904714055439
731,829.7288713790789
732,389.91922240382047
733,190.3785702225962
734,309.4139621930465
735,255.0
736,326.7598506548808
737,133.22537295875736
738,649.1663885322467
739,753.6743328520615
740,699.0064377385947
741,954.9266987575538
742,590.0847396772772
743,200.35218990567586
744,671.2056316807838
745,347.76572574076357
746,266.33249895572266
747,264.1098256407739
748,873.1884103674304
749,1152.5385026106503
750,886.2014443680398
751,706.5161003119462
752,2098.227108775406
753,1081.7772413949185
754,1187.1920653373656
755,624.7599539022967
756,2057.261286273574
757,1510.1708512615385
758,1210.535418730076
759,3298.1476619460204
760,863.5577571882496
761,729.268811893118
762,299.7081914129142
763,2217.582467463161
764,866.0975695613052
765,1123.0587696109228
766,2269.914976381274
767,178.88543819998318
768,226.1725005388586
769,258.3215051055564
770,1903.110348876281
771,303.19960422137757
772,1097.5140090222083
773,409.1185647217686
774,364.1977484828812
775,537.1573326316974
776,2268.766184515275
777,1415.0424021915385
778,1157.2726558594566
779,1261.8280389973904
780,65.36818798161687
781,956.0522998246487
782,769.01040305057
783,624.1874718383892
784,603.1185621418064
785,939.5451026959802
786,1440.0902749480672
787,2619.6116124341793
788,1983.5327070658552
789,1079.1130617317167
790,974.695849996295
791,467.8386473988655
792,460.46606823956097
793,1873.3083035101297
794,2344.176827801179
795,393.605132080363
796,570.224517185994
797,766.2584420415869
798,543.4822904198443
799,1173.8185549734678
800,1247.960335908157
801,523.6917031995065
802,1087.4414926790314
803,883.747701552881
804,1160.6554182874434
805,467.8226159560908
806,1723.6696319190635
807,515.3183482081731
808,552.2318353735142
809,2876.0194714222644
810,1257.534094965222
811,224.32119828495925
812,158.25612152457168
813,1276.2292113879857
814,2126.3887226939482
815,161.5951731952412
816,2588.6000077261842
817,1807.8155326249412
818,258.7121953059036
819,1908.849129711408
820,2216.5288177689004
821,367.0013623952914
822,442.04185322206763
823,146.16771189288008
824,547.9507277118993
825,2418.5807821943845
826,2534.2598525013177
827,2155.045475158239
828,2147.817496902379
829,1057.7736052672142
830,1344.5925033258218
831,2278.4058023100274
832,194.03092537015846
833,1120.0
834,820.5425034695033
835,230.97185975785015
836,2230.0647972648685
837,17.0
838,2264.198754526643
839,2235.0123042166906
840,1065.8114279740107
841,280.0607077045975
842,1276.4458468732623
843,425.01882311257697
844,1827.5341310082283
845,1661.7207948388923
846,1396.1446916419516
847,1849.1608907826273
848,719.0695376665598
849,2159.102822933637
850,1504.0880958241773
851,992.1169285925929
852,2782.7010259817707
853,2184.720805961256
854,314.391475711413
855,397.93592449036316
856,862.4157929908288
857,243.03291958086666
858,1133.5272383141041
859,605.1793122703386
860,1851.038897484329
861,731.5688621039034
862,345.4924022319449
863,319.00626953086675
864,132.06059215375342
865,1211.3232433995477
866,1878.5318735650987
867,1227.0493062627925
868,2133.0677438843804
869,244.0491753725056
870,1701.4493821445292
871,2338.8341112614207
872,822.9343837755231
873,1195.7006314291216
874,1537.5347150552407
875,400.2161915765028
876,1315.8495354712863
877,189.1137224000416
878,2190.1497665684874
879,1142.0862489321898
880,415.1770706578098
881,280.33194609248517
882,702.4813164775273
883,869.3043195567361
884,339.0
885,1325.9336333316235
886,794.0
887,506.66063592902105
888,2006.8564971118387
889,1816.5475496116253
890,413.2432697576574
891,2309.6192326875007
892,2961.8874050172803
893,379.905251345648
894,348.4207226902556
895,1172.2751383527675
896,1226.8386201941964
897,745.2959143856888
898,902.4411338142783
899,1133.8011289463423
900,305.9444394003591
901,1034.5921901889653
902,1117.5584995873817
903,176.6635219845908
904,576.1683781673548
905,76.79192665899195
906,1513.621485048359
907,363.8158875035558
908,477.3017913228485
909,399.1014908516379
910,1232.526267468568
911,1881.4263206408057
912,1019.3958995405072
913,2432.8734040224945
914,601.1830004249954
915,395.83456140160376
916,1678.0190702134466
917,2513.3642792082487
918,1039.9711534460944
919,292.54230463302224
920,1852.9716673495038
921,2029.0061606609281
922,1937.3394126997985
923,1795.254021023209
924,2034.5751399247952
925,969.1738750090202
926,446.0605340085581
927,555.5987760965642
928,362.8360511305347
929,1338.5380084256105
930,757.4067599381458
931,1115.5814627359134
932,1340.5207943183873
933,1055.324120827341
934,440.1056691295853
935,1714.2231476677707
936,588.6340119293142
937,142.9405470816451
938,1910.7624132790554
939,651.4575964711748
940,1637.4333574225243
941,455.04395392093716
942,358.84815730333634
943,232.95707759155977
944,427.35465365431554
945,503.50868910079396
946,1316.4026739565672
947,2089.2584808969905
948,416.4336681873837
949,3132.7401743521596
950,1478.0054127099806
951,1170.0277774480398
952,1159.7249673952872
953,1271.6516818688992
954,740.6065082079687
955,860.5951429098354
956,586.9829639776609
957,2531.64175980726
958,831.0264737058621
959,982.4281144185563
960,3227.5391554557477
961,173.5396208362805
962,1745.0621765427156
963,392.1683312048539
964,1084.2656501060983
965,466.14160938495934
966,216.5848563496534
967,2525.666050767599
968,2933.8815586182072
969,1861.5200777858938
970,466.347509910796
971,366.4000545851488
972,597.6596021147824
973,1834.0697914746866
974,1411.1874432547932
975,606.5129841973707
976,909.0445533635851
977,961.1711606160476
978,1559.6823394524924
979,1360.0444845665895
980,438.4803302315852
981,1597.5343501784241
982,237.53947040439405
983,822.3363058992348
984,2631.8672078963255
985,1680.5430669875734
986,921.4580836912768
987,851.9747648845006
988,1381.4087012900998
989,1738.0874546466298
990,1958.5402727541755
991,2030.9510087641208
992,257.8565492672234
993,1713.8532609298848
994,2685.7192705120915
995,598.8363716408682
996,354.63361374804845
997,1462.4899999658116
998,1543.2021902524634
999,2240.54457665988
1000,2142.7844035273356
1001,1093.4866254326114
1002,742.275555302746
1003,220.29298672449835
1004,1848.164494843465
1005,2097.934460368102
1006,803.2247506146707
1007,253.9310930154084
1008,921.3929671969502
1009,1583.0710659979861
1010,1337.1978163308524
1011,1829.5379198037956
1012,681.8482235805855
1013,1456.0796681500638
1014,909.5141560195751
1015,80.049984384758
1016,1037.3779446277042
1017,409.69500851242987
1018,29.274562336608895
1019,1874.068301850282
1020,1589.7955843441005
1021,1211.433861174435
1022,1728.1322287371415
1023,2056.3844484920614
1024,1396.1765647653594
1025,211.00947846009194
1026,1655.2927233574128
1027,130.8166656049603
1028,1449.6899668549825
1029,268.79360111431225
1030,218.52459815773602
1031,620.3361991694504
1032,1377.2356370643333
1033,2706.053399325298
1034,545.8287277159384
1035,436.4916952245483
1036,1531.466290846782
1037,307.688153818115
1038,794.0157429169777
1039,644.3756668279769
1040,945.5432301063764
1041,1275.1003882047876
1042,613.9218191268332
1043,142.66744548074027
1044,1947.0125834210728
1045,911.4493951942696
1046,674.8933249040177
1047,1956.8469536476275
1048,153.05554547287727
1049,257.9321616239433
1050,153.80507143784303
1051,439.30058046854435
1052,1017.2000786472639
1053,497.98895570082675
1054,822.693746177762
1055,844.4560379321117
1056,2660.4595467700688
1057,2123.081957909303
1058,585.6705558588378
1059,358.35317774508434
1060,562.594880886771
1061,689.8383868704321
1062,862.9513311884975
1063,686.2535974404798
1064,194.85892332659543
1065,174.62244987400675
1066,1442.0
1067,2357.4106557831624
1068,223.21514285549716
1069,633.8556618032216
1070,224.18296099391677
1071,2108.791359997475
1072,98.49365461794989
1073,1030.5386940818864
1074,1165.1287482505957
1075,170.07351351694948
1076,191.1674658512792
1077,570.4804992285012
1078,1010.0693045529104
1079,485.3339056773182
1080,20.0
1081,1032.3565275620626
1082,570.7065796011117
1083,438.7174489349609
1084,1437.1777899758958
1085,1962.4071952579056
1086,388.7415593938986
1087,784.6527894553107
1088,457.7521163249822
1089,842.1074753260417
1090,1513.7413913875778
1091,535.2980478200906
1092,330.32408328791286
1093,970.012886512339
1094,1428.1015370063853
1095,377.42946360876493
1096,309.7418279793674
1097,293.43653487594213
1098,700.2063981427191
1099,469.4262455381037
1100,450.89355728375625
1101,1711.2676587839787
1102,985.6495320345869
1103,355.25906040522034
1104,1221.3508914312872
1105,980.4039983598598
1106,809.5455515287574
1107,733.5155076751956
1108,38.47076812334269
1109,1398.143054197245
1110,289.471933009057
1111,1710.4984653603171
1112,1332.1099804445578
1113,1031.733492719898
1114,1413.5579224071435
1115,993.4933316333835
1116,40.718546143004666
1117,2301.961120436225
1118,706.8047821004043
1119,204.12006270820123
1120,796.347286050502
1121,95.80187889597991
1122,273.30020124398004
1123,117.5457357797381
1124,1563.714168254544
1125,1514.825402480431
1126,1938.0428271841672
1127,252.05158202241066
1128,3006.6290093724565
1129,1054.3912935907617
1130,434.41224660453577
1131,1983.4601079931
1132,2481.388522581661
1133,715.1678124748065
1134,1414.2973520444702
1135,2384.675449615733
1136,1366.9034347751124
1137,607.7738066090049
1138,474.4344001018476
1139,703.5481504488516
1140,402.56800667713276
1141,390.2166065148945
1142,3218.4023987065384
1143,2074.5787524218017
1144,684.0562842339803
1145,661.8413707226226
1146,1067.54156827732
1147,678.1695953078404
1148,141.52384958020326
1149,432.84408278270365
1150,1592.2625411658719
1151,1323.4991499808377
1152,724.8558477380175
1153,664.3929560132317
1154,372.08601156184307
1155,324.27920068977596
1156,1805.4860841335776
1157,2811.192273751477
1158,1419.3773282675752
1159,1202.6292030380769
1160,1083.1735779643077
1161,1180.29360754009
1162,1104.7574394408937
1163,497.00905424348156
1164,548.0583910497129
1165,399.0839510679426
1166,306.8191649815898
1167,244.84484883288846
1168,1992.8452022171716
1169,98.40731680114035
1170,2140.2340993452094
1171,678.9653893977218
1172,577.1672201364177
1173,652.9356783022353
1174,64.53681120105021
1175,464.51049503751796
1176,678.4836033390932
1177,689.2902146411191
1178,1437.260240874978
1179,458.0174669158372
1180,1488.5822113675817
1181,329.56486463213884
1182,378.08200168746464
1183,563.0222020489068
1184,441.0918271743425
1185,2232.8611689937197
1186,2030.555096519176
1187,433.6000461254588
1188,1615.7010862161355
1189,1814.2648648970744
1190,648.4481475029442
1191,1220.539225096842
1192,796.8268318775416
1193,362.0303854650877
1194,567.2459783903277
1195,200.89798406156294
1196,375.9255245391034
1197,617.7904175365624
1198,1021.0959798177643
1199,626.8811689626672
1200,539.9592577222841
1201,1144.3775600735974
1202,801.0873859948115
1203,2242.4435332913067
1204,2740.901494034399
1205,2018.754318880829
1206,123.3288287465668
1207,2051.5871904454852
1208,187.8430195668713
1209,2021.012122675171
1210,787.5563471904725
1211,664.3952137094307
1212,1739.777284597083
1213,200.124960961895
1214,1178.2512465514305
1215,907.6849673757961
1216,213.01643129110957
1217,1892.3815682890172
1218,1781.2675262295668
1219,864.3176499412701
1220,118.59595271340417
1221,459.98695633680745
1222,330.55256768024054
1223,848.1137895353429
1224,390.242232465939
1225,97.3498844375277
1226,437.74535976980957
1227,590.4786194266478
1228,408.37482782365515
1229,1054.9336472025147
1230,3265.9164104428637
1231,2073.4958403623577
1232,748.7623120857513
1233,1937.1246733238415
1234,1234.7570611257909
1235,1360.3087884741465
1236,3241.023603740028
1237,2168.491180521609
1238,353.27184999657135
1239,1391.9683904457027
1240,1367.1846985685584
1241,841.4392432017894
1242,1011.1641805364745
1243,1188.7241059219755
1244,288.01388855400705
1245,122.0
1246,1446.975466274394
1247,1465.455560568112
1248,461.49431199094965
1249,1214.5847026864778
1250,2424.317223467259
1251,998.7076649350399
1252,3200.468871899866
1253,164.12799883018133
1254,1146.7240295729396
1255,330.9274845037807
1256,2026.2045799967977
1257,612.1601097752123
1258,1754.4560410566005
1259,574.5441671447027
1260,851.3342469324255
1261,1228.6728612612878
1262,1314.1708412531455
1263,1052.9520406932122
1264,319.11283270968596
1265,355.8791929854849
1266,408.667346383339
1267,2473.9630150832895
1268,2535.213008802219
1269,584.3166949523178
1270,621.9855303783199
1271,660.0856005095097
1272,1353.608879994513
1273,1536.6681489508396
1274,664.0368965652435
1275,622.5431711937736
1276,1335.458722686703
1277,725.6783033824286
1278,444.7077692147957
1279,1129.4821822410481
1280,1152.443057161611
1281,1288.335360067401
1282,104.20172743289815
1283,944.6232053046336
1284,1556.7597759448952
1285,1326.0109350981988
1286,891.5766932799444
1287,495.01616135233405
1288,1630.3033460065033
1289,556.8213357981176
1290,1120.6828275654088
1291,511.45381023118796
1292,246.3331078032346
1293,554.3581874564495
1294,782.2557126669002
1295,783.3192197310111
1296,392.7301872787474
1297,1349.2901837633
1298,1559.0721599720778
1299,3366.2449405829043
1300,1294.5304167921277
1301,314.0143308831621
1302,1746.1300066146277
1303,999.6484382021512
1304,2109.503259063612
1305,1457.6597682586976
1306,1058.747373078205
1307,2001.0122438406017
1308,1834.5947781458444
1309,453.6353160855094
1310,1231.8981289051462
1311,964.2074465590898
1312,476.7661900764357
1313,793.7487007863383
1314,1100.4889822256287
1315,1442.8392148815474
1316,797.9786964574931
1317,621.7861368670099
1318,800.9993757800314
1319,1636.239591257955
1320,1599.2263754703397
1321,314.42805218364344
1322,581.4000343997238
1323,1108.873302050329
1324,393.48697564214245
1325,1615.909960362891
1326,825.7826590574545
1327,466.31534394656154
1328,344.11771241829445
1329,593.6370945282985
